identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
8973162633667341136,user,Irlande,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,701,3197,106.57,8.88,ie
2787819181067337621,user,Italie,it,5,8,19,0,0,0,47,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,701,3197,106.57,8.88,it
8980957332926409799,user,Etats-Unis,en,5,8,8,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,701,3197,106.57,8.88,us
166493948569509700,user,Etats-Unis,en,5,8,4,0,0,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,FALSE,681,3197,106.57,8.88,us
6707349493937539912,user,Espagne,es,5,9,1,0,0,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,647,3197,106.57,8.88,es
1379557476424254541,user,France,fr,5,8,4,0,0,0,3,0,M,1,mr,TRUE,TRUE,TRUE,TRUE,455,3197,106.57,8.88,fr
-3.35238E+17,user,Pologne,en,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,701,3197,106.57,8.88,pl
2075322862120532238,user,Espagne,es,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,686,3197,106.57,8.88,es
63919285683894842,user,Allemagne,de,5,8,139,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,581,3197,106.57,8.88,de
-4.58197E+18,user,France,en,5,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,646,3197,106.57,8.88,fr
-1.43769E+18,user,Allemagne,de,5,8,8,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,690,3197,106.57,8.88,de
742158998652870304,user,Etats-Unis,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,252,3197,106.57,8.88,us
7327977836761796516,user,Etats-Unis,en,5,8,24,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,473,3197,106.57,8.88,us
-7.94889E+18,user,Danemark,en,5,8,1,0,0,0,31,4,F,2,mrs,FALSE,FALSE,FALSE,TRUE,505,3197,106.57,8.88,dk
-5.63102E+18,user,Royaume-Uni,en,5,8,0,0,0,0,1,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,577,3197,106.57,8.88,gb
-4.73239E+18,user,Su?de,en,5,9,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,438,3197,106.57,8.88,se
4658611809667996310,user,Allemagne,de,5,8,177,0,0,0,6,5,F,2,mrs,TRUE,FALSE,TRUE,TRUE,15,3197,106.57,8.88,de
2578689580821826562,user,Etats-Unis,en,5,9,28,0,0,0,15,2,F,2,mrs,TRUE,TRUE,FALSE,TRUE,25,3197,106.57,8.88,us
1608022572250345735,user,Allemagne,de,5,9,2,0,0,0,9,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,13,3197,106.57,8.88,de
2370629877816272132,user,Etats-Unis,en,5,8,12,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,260,3197,106.57,8.88,us
620238557606078188,user,France,fr,5,8,1,3,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,570,3197,106.57,8.88,fr
5420174214861070107,user,Italie,it,5,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,209,3197,106.57,8.88,it
-4.71774E+18,user,France,fr,5,9,17,0,0,0,118,10,M,1,mr,FALSE,FALSE,FALSE,TRUE,533,3197,106.57,8.88,fr
-1.38866E+18,user,France,fr,5,7,15,0,0,0,4,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,318,3197,106.57,8.88,fr
6274248726488989438,user,Etats-Unis,en,5,8,71,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,381,3197,106.57,8.88,us
7135522244038445971,user,Etats-Unis,en,5,8,1,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,656,3196,106.53,8.88,us
-7.71043E+18,user,Royaume-Uni,en,5,9,3,0,0,0,2,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,244,3196,106.53,8.88,gb
-6.85548E+18,user,Pays-Bas,en,5,8,0,0,0,0,0,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,409,3196,106.53,8.88,nl
8288569771412986495,user,Pays-Bas,en,5,8,13,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,541,3196,106.53,8.88,nl
-4.47306E+18,user,Etats-Unis,en,5,8,12,0,0,0,3,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,580,3196,106.53,8.88,us
714560422899020772,user,Hong Kong,en,5,9,61,0,0,0,16,12,F,2,mrs,FALSE,FALSE,FALSE,FALSE,132,3196,106.53,8.88,hk
533284020751544814,user,Etats-Unis,en,5,8,22,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,21,3196,106.53,8.88,us
-3.42436E+18,user,Etats-Unis,en,5,8,1,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,135,3196,106.53,8.88,us
3781361776835856019,user,Etats-Unis,en,5,9,3,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,505,3196,106.53,8.88,us
-6.25437E+18,user,France,fr,5,8,0,1,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,18,3196,106.53,8.88,fr
8385483656451047789,user,Su?de,en,5,8,1,0,0,0,125,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,700,3196,106.53,8.88,se
1253754532079493586,user,Danemark,en,5,8,3,0,0,0,3,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,634,3196,106.53,8.88,dk
345337852364009517,user,France,fr,5,8,0,0,0,0,10,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,432,3196,106.53,8.88,fr
-6.79033E+18,user,Australie,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,700,3196,106.53,8.88,au
-4.9085E+18,user,Pays-Bas,en,5,8,156,0,0,0,2,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,23,3196,106.53,8.88,nl
6081034530609981112,user,Espagne,es,5,8,1,1,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,FALSE,134,3196,106.53,8.88,es
-6.83399E+18,user,France,fr,5,8,3,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,FALSE,700,3196,106.53,8.88,fr
3391959982392848248,user,Espagne,es,5,10,9,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,15,3196,106.53,8.88,es
5889880609220975468,user,Espagne,es,5,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,426,3196,106.53,8.88,es
8588075447989088981,user,Italie,it,5,9,1,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,646,3196,106.53,8.88,it
7234552053401893151,user,Jersey,en,5,9,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,700,3196,106.53,8.88,je
963313818410797118,user,France,fr,5,9,4,0,0,0,7,1,F,2,mrs,TRUE,TRUE,FALSE,TRUE,337,3196,106.53,8.88,fr
-5.52605E+18,user,Allemagne,de,5,13,26,0,0,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,487,3196,106.53,8.88,de
-5.27874E+18,user,Espagne,es,5,8,1,2,0,0,5,16,F,2,mrs,FALSE,FALSE,FALSE,TRUE,15,3196,106.53,8.88,es
-5.9033E+18,user,Espagne,es,5,8,2,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,354,3196,106.53,8.88,es
5648399759888138863,user,Royaume-Uni,en,5,9,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,492,3196,106.53,8.88,gb
5125938102975365748,user,Etats-Unis,en,5,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,700,3196,106.53,8.88,us
-4.99228E+18,user,Singapour,en,5,8,0,1,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,661,3196,106.53,8.88,sg
2813551454292108706,user,France,fr,5,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,192,3196,106.53,8.88,fr
-2.02573E+17,user,Italie,it,5,8,0,1,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,273,3196,106.53,8.88,it
6432772789713798407,user,Etats-Unis,en,5,8,0,0,0,0,0,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,639,3196,106.53,8.88,us
8604041521721088941,user,Etats-Unis,en,5,8,502,0,0,0,96,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,28,3196,106.53,8.88,us
4379958077271457352,user,France,fr,5,8,15,0,0,0,4,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,168,3196,106.53,8.88,fr
-5.2205E+18,user,Etats-Unis,en,5,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,611,3196,106.53,8.88,us
-6.02814E+18,user,Royaume-Uni,en,5,8,6,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,594,3196,106.53,8.88,gb
-2.53487E+17,user,Espagne,es,5,23,44,0,0,0,15,3,M,1,mr,TRUE,FALSE,TRUE,TRUE,245,3196,106.53,8.88,es
1043840564123889274,user,France,fr,5,8,0,0,0,0,3,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,606,3196,106.53,8.88,fr
6235449171938906330,user,Etats-Unis,en,5,8,1,1,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,664,3196,106.53,8.88,us
7791060800680201357,user,Etats-Unis,en,5,8,4,0,0,0,2,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,21,3196,106.53,8.88,us
5205726762102929144,user,Italie,it,5,10,541,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,3196,106.53,8.88,it
4551971535904080871,user,France,fr,5,8,0,0,0,0,3,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,459,3196,106.53,8.88,fr
-1.02178E+18,user,Etats-Unis,en,5,8,2,0,0,0,1,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,609,3196,106.53,8.88,us
7260057797779880447,user,Australie,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,539,3196,106.53,8.88,au
6675809566230562221,user,Belgique,fr,5,8,85,0,0,0,7,33,F,2,mrs,FALSE,FALSE,FALSE,TRUE,12,3196,106.53,8.88,be
-3.46077E+17,user,Danemark,en,5,9,57,0,0,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,133,3196,106.53,8.88,dk
211537312605908109,user,Etats-Unis,en,5,8,0,0,0,0,2,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,224,3196,106.53,8.88,us
8684844870612539840,user,France,fr,5,8,0,0,0,0,4,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,699,3195,106.5,8.88,fr
-7.70322E+18,user,France,fr,5,15,8,0,0,0,8,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,118,3195,106.5,8.88,fr
6774955916687978405,user,Etats-Unis,en,5,8,0,0,0,0,0,0,F,3,miss,FALSE,FALSE,FALSE,TRUE,16,3195,106.5,8.88,us
6296658003202639917,user,Australie,en,5,14,22,0,0,0,2,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,125,3195,106.5,8.88,au
6043566566253441100,user,Etats-Unis,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,699,3195,106.5,8.88,us
2208943441901989558,user,Etats-Unis,en,5,8,42,0,0,0,94,4,M,1,mr,FALSE,FALSE,FALSE,TRUE,11,3195,106.5,8.88,us
-8.6906E+18,user,Etats-Unis,en,5,8,2,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,699,3195,106.5,8.88,us
6515462667496268294,user,Etats-Unis,en,5,8,30,0,0,0,1,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,12,3195,106.5,8.88,us
5671535752893039456,user,Espagne,es,5,9,10,0,0,0,0,1,M,1,mr,TRUE,FALSE,TRUE,FALSE,295,3195,106.5,8.88,es
907180034400414536,user,Australie,en,5,8,6,0,0,0,5,2,F,2,mrs,TRUE,TRUE,FALSE,TRUE,41,3195,106.5,8.88,au
-7.09017E+18,user,Espagne,es,5,8,3,0,0,0,28,7,F,2,mrs,FALSE,FALSE,FALSE,TRUE,27,3195,106.5,8.88,es
6692583852074451979,user,France,fr,5,30,27,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,195,3195,106.5,8.88,fr
-1.40639E+18,user,France,fr,5,8,0,0,0,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,485,3195,106.5,8.88,fr
-1.08744E+18,user,Etats-Unis,en,5,8,1,0,0,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,694,3195,106.5,8.88,us
5567961940613889373,user,Mexique,es,5,11,1,0,0,0,2,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,484,3195,106.5,8.88,mx
3870817859096667221,user,Allemagne,de,5,8,1,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,699,3195,106.5,8.88,de
6962013583654464790,user,Allemagne,de,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,699,3195,106.5,8.88,de
-4.98118E+18,user,Etats-Unis,en,5,8,116,0,0,0,67,3,F,2,mrs,FALSE,FALSE,FALSE,FALSE,16,3195,106.5,8.88,us
1505894319357233412,user,Espagne,en,5,8,2,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,641,3195,106.5,8.88,es
5760293750823148153,user,Finlande,en,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,448,3195,106.5,8.88,fi
2950593591492725073,user,Su?de,en,5,10,2,0,0,0,33,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,50,3195,106.5,8.88,se
-1.80777E+18,user,Italie,it,5,9,0,0,0,0,1,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,17,3195,106.5,8.88,it
5435154891759784861,user,Italie,it,5,8,0,2,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,542,3195,106.5,8.88,it
-2.90295E+18,user,France,fr,5,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,692,3195,106.5,8.88,fr
5797118738094798507,user,Royaume-Uni,en,5,9,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,687,3195,106.5,8.88,gb
-6.29294E+18,user,France,fr,5,9,0,0,0,0,1,1,M,1,mr,TRUE,TRUE,FALSE,TRUE,589,3195,106.5,8.88,fr
-2.65769E+18,user,Allemagne,de,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,699,3195,106.5,8.88,de
-6.53022E+18,user,Canada,en,5,8,18,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,320,3195,106.5,8.88,ca
-6.9725E+18,user,Croatie,en,5,8,3,0,0,0,1,4,F,2,mrs,TRUE,FALSE,TRUE,TRUE,17,3195,106.5,8.88,hr
7338537417466945305,user,Belgique,fr,5,8,0,0,0,0,0,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,687,3195,106.5,8.88,be
-2.01911E+17,user,Etats-Unis,en,5,8,9,0,0,0,5,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,279,3195,106.5,8.88,us
5453792609199846923,user,France,fr,5,8,0,0,0,0,0,5,M,1,mr,TRUE,TRUE,FALSE,TRUE,461,3195,106.5,8.88,fr
-6.27974E+18,user,Suisse,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,61,3195,106.5,8.88,ch
-8.02397E+18,user,Australie,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,699,3195,106.5,8.88,au
8892531458054125409,user,Royaume-Uni,en,5,8,0,0,0,0,0,0,F,3,miss,FALSE,FALSE,FALSE,TRUE,624,3195,106.5,8.88,gb
-4.26319E+18,user,Royaume-Uni,en,5,8,2,0,0,0,1,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,214,3195,106.5,8.88,gb
8531228763039075509,user,Royaume-Uni,en,5,8,0,1,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,15,3195,106.5,8.88,gb
7363785772639250126,user,Danemark,en,5,9,6,0,0,0,7,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,89,3195,106.5,8.88,dk
-1.29415E+18,user,Etats-Unis,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,699,3195,106.5,8.88,us
-6.83703E+18,user,France,fr,5,8,0,1,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,699,3195,106.5,8.88,fr
1668372318298320823,user,Etats-Unis,en,5,10,1,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,465,3195,106.5,8.88,us
-2.5422E+18,user,Etats-Unis,es,5,9,2,0,0,0,1,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,657,3195,106.5,8.88,us
-7.24101E+18,user,Etats-Unis,en,5,8,8,0,0,0,24,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,342,3195,106.5,8.88,us
1574586809961608383,user,Allemagne,de,5,8,13,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,654,2859,95.3,7.94,de
5499276469682340255,user,Italie,it,5,8,10,0,0,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,24,2859,95.3,7.94,it
-7.20702E+18,user,Royaume-Uni,en,5,10,5,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,698,2859,95.3,7.94,gb
-1.05646E+18,user,Etats-Unis,en,5,8,1,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,698,2859,95.3,7.94,us
-9.11631E+18,user,Allemagne,de,5,8,0,0,0,0,1,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,591,2859,95.3,7.94,de
7576553402907351888,user,Etats-Unis,en,5,9,88,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,441,2859,95.3,7.94,us
7977397278700743350,user,Etats-Unis,en,5,0,0,0,0,0,5,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,14,2859,95.3,7.94,us
3722207671348016020,user,France,fr,5,10,1,0,0,0,1,5,F,2,mrs,FALSE,FALSE,FALSE,TRUE,92,2859,95.3,7.94,fr
-1.7587E+18,user,Australie,en,5,8,112,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,254,2859,95.3,7.94,au
574801743169023361,user,Etats-Unis,en,5,8,122,0,0,0,37,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,us
-8.34534E+18,user,France,fr,5,8,0,2,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,fr
4688575536497886168,user,France,fr,5,8,1,0,0,0,2,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,681,2859,95.3,7.94,fr
-2.54231E+18,user,France,fr,5,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,269,2859,95.3,7.94,fr
-7.30883E+17,user,Allemagne,de,5,8,63,0,0,0,0,4,F,2,mrs,FALSE,FALSE,FALSE,TRUE,132,2859,95.3,7.94,de
-6.58992E+18,user,France,fr,5,8,1,0,0,0,3,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,fr
-4.64394E+18,user,Australie,en,5,8,9,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,335,2859,95.3,7.94,au
8478261697032386060,user,Italie,it,5,8,51,0,0,0,12,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,20,2859,95.3,7.94,it
-4.29771E+18,user,Australie,en,5,8,8,0,0,0,2,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,33,2859,95.3,7.94,au
-6.23191E+18,user,France,fr,5,8,4,1,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,20,2859,95.3,7.94,fr
231604989101034847,user,Australie,en,5,10,30,0,0,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,30,2859,95.3,7.94,au
2635899210230268199,user,Belgique,fr,5,8,7,1,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,353,2859,95.3,7.94,be
-3.22628E+17,user,Etats-Unis,en,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,644,2859,95.3,7.94,us
-1.96706E+18,user,France,fr,5,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,70,2859,95.3,7.94,fr
3035147086992088218,user,Espagne,es,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,12,2859,95.3,7.94,es
6063687745751846619,user,Espagne,es,5,8,29,0,0,0,15,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,14,2859,95.3,7.94,es
3636671067117262650,user,Chine,en,5,8,3,0,0,0,0,1,M,1,mr,TRUE,FALSE,TRUE,FALSE,322,2859,95.3,7.94,cn
-1.59933E+18,user,France,fr,5,9,1,0,0,0,3,4,F,2,mrs,FALSE,FALSE,FALSE,TRUE,269,2859,95.3,7.94,fr
2304701913863474992,user,Cor?e du Sud,en,5,9,3,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,81,2859,95.3,7.94,kr
-6.49857E+18,user,France,fr,5,9,10,0,0,0,0,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,12,2859,95.3,7.94,fr
-1.32105E+18,user,Royaume-Uni,en,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,371,2859,95.3,7.94,gb
-1.33504E+18,user,France,fr,5,8,0,1,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,675,2859,95.3,7.94,fr
-7.06103E+18,user,France,fr,5,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,287,2859,95.3,7.94,fr
542204304412197128,user,Japon,en,5,10,113,0,0,0,9,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,53,2859,95.3,7.94,jp
2106275403548875974,user,Su?de,en,5,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,617,2859,95.3,7.94,se
-2.62785E+18,user,France,fr,5,9,1,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,345,2859,95.3,7.94,fr
7905449630237947874,user,Croatie,en,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,490,2859,95.3,7.94,hr
-6.96598E+18,user,Royaume-Uni,en,5,13,60,0,0,0,26,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,195,2859,95.3,7.94,gb
-6.14132E+18,user,Etats-Unis,en,5,8,4,0,0,0,0,0,F,3,miss,TRUE,TRUE,FALSE,FALSE,683,2859,95.3,7.94,us
-3.36637E+18,user,Etats-Unis,it,5,8,6,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,79,2859,95.3,7.94,us
2060779179904056895,user,Belgique,it,5,11,5,0,0,0,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,156,2859,95.3,7.94,be
-7.69823E+18,user,France,fr,5,8,55,0,0,0,1,4,F,2,mrs,TRUE,FALSE,TRUE,TRUE,49,2859,95.3,7.94,fr
-4.24045E+18,user,France,fr,5,11,3,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,2859,95.3,7.94,fr
-2.70929E+18,user,Chine,en,5,10,15,0,0,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,517,2858,95.27,7.94,cn
-7.34848E+18,user,Etats-Unis,en,5,8,3,2,0,0,0,0,F,3,miss,TRUE,TRUE,FALSE,TRUE,480,2858,95.27,7.94,us
7625775767083905556,user,Australie,en,5,8,22,0,0,0,5,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,22,2858,95.27,7.94,au
3899861943356406344,user,Etats-Unis,en,5,8,240,0,0,0,38,7,F,2,mrs,TRUE,FALSE,TRUE,TRUE,15,2858,95.27,7.94,us
5534324919360303591,user,Etats-Unis,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,580,2858,95.27,7.94,us
-8.14814E+18,user,Australie,en,5,8,1,0,0,0,1,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,652,2858,95.27,7.94,au
5420211308708859573,user,Espagne,es,5,8,12,0,0,0,0,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,270,2858,95.27,7.94,es
8500946943217259299,user,France,fr,5,12,56,0,0,0,20,1,M,1,mr,TRUE,TRUE,FALSE,FALSE,220,2858,95.27,7.94,fr
-7.23814E+18,user,Australie,en,5,8,1,0,0,0,1,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,213,2858,95.27,7.94,au
-6.63373E+18,user,Malaisie,en,5,9,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,663,2858,95.27,7.94,my
443759286815988528,user,Etats-Unis,en,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,678,2858,95.27,7.94,us
-8.46146E+18,user,Italie,en,5,8,60,0,0,0,0,0,F,2,mrs,TRUE,TRUE,TRUE,TRUE,321,2858,95.27,7.94,it
8014737442666286449,user,France,fr,5,8,163,0,0,0,9,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,15,2858,95.27,7.94,fr
749778847818203389,user,Royaume-Uni,en,5,17,145,0,0,0,34,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,14,2858,95.27,7.94,gb
-1.33357E+18,user,France,fr,5,9,2,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,663,2858,95.27,7.94,fr
-5.45179E+18,user,Danemark,en,5,9,8,0,0,0,5,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,12,2858,95.27,7.94,dk
5293467503674276880,user,Italie,it,5,8,0,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,638,2858,95.27,7.94,it
-4.76972E+18,user,Espagne,es,5,8,0,0,0,0,0,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,560,2858,95.27,7.94,es
8085227437836746481,user,Allemagne,de,5,8,6,0,0,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,29,2858,95.27,7.94,de
244599708742651539,user,Italie,it,5,9,6,1,0,0,3,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,39,2858,95.27,7.94,it
-2.69836E+18,user,Pays-Bas,en,5,8,1,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,692,2858,95.27,7.94,nl
9006868094143455944,user,Espagne,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,516,2858,95.27,7.94,es
1841895933074938691,user,Etats-Unis,en,5,10,2,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,431,2858,95.27,7.94,us
